,44.644726,atholea dr in front of caldwell rd,,,,-63.47987,,7440,,,0
,44.672031,peddar's way before civic address 47,,,,-63.544907,,7443,,,0
,44.670277,peddar's way opposite bow st,,,,-63.543987,,7442,,,0
,44.659679,valour way - dockyard 1st [southbound] stop,,,,-63.587364,,6569,,,0
,44.655708,valour way - dockyard 1st [northbound] stop,,,,-63.581364,,6568,,,0
,44.711987,pettipas dr after vidito dr,,,,-63.610306,,7447,,,0
,44.670631,penhorn terminal [downtown],,,,-63.538811,,7446,,,0
,44.656158,desmond ave [northbound] before scot st,,,,-63.627586,,6565,,,0
,44.654499,desmond ave [southbound] before bayers rd,,,,-63.628098,,6564,,,0
,44.723911,innovation dr before gary martin dr,,,,-63.703777,,6567,,,0
,44.614834,dentith rd before lewis st,,,,-63.620613,,6561,,,0
,44.613266,dentith rd before lamark st,,,,-63.618317,,6560,,,0
,44.65451,desmond ave [northbound] in front of rear entrance to brsc,,,,-63.627884,,6563,,,0
,44.614826,dentith rd opposite lewis st,,,,-63.620724,,6562,,,0
,44.638481,robie st [northbound] after university ave,,,,-63.585762,,8187,,,0
,44.639755,robie st [southbound] after spring garden rd,,,,-63.58675,,8186,,,0
,44.585117,herring cove rd in front of civic address 749,,,,-63.588833,,6879,,,0
,44.586918,herring cove rd in front of civic address 725,,,,-63.591133,,6878,,,0
,44.71743,waverley rd in front of civic address 451,,,,-63.545319,,8444,,,0
,44.72723,waverley rd in front of civic address 765,,,,-63.542091,,8445,,,0
,44.708805,waverley rd before breeze dr,,,,-63.548492,,8446,,,0
,44.701229,waverley rd before mountbatten ave,,,,-63.548351,,8447,,,0
,44.705223,waverley rd after lethbridge ave,,,,-63.549484,,8440,,,0
,44.698532,waverley rd after locks rd,,,,-63.547825,,8441,,,0
,44.693836,waverley rd after mic mac dr,,,,-63.546829,,8442,,,0
,44.730827,waverley rd after civic address 867,,,,-63.549606,,8443,,,0
,44.693848,waverley rd opposite civic address 208,,,,-63.547047,,8448,,,0
,44.738297,waverley rd in front of civic address 1007,,,,-63.554638,,8449,,,0
,44.606071,herring cove rd in front of civic address 457,,,,-63.613903,,6874,,,0
,44.702915,hwy #7 opposite cherry brook rd,,,,-63.470146,,6943,,,0
,44.642475,st margarets bay rd before governor's lake rd,,,,-63.707287,,6178,,,0
